id:ID(Station),name:String,x:String,y:String,:Label
95,青王路武东路口,114.45339957701746,30.563290246729714,station
96,青王路动车基地,114.45339957701746,30.563290246729714,station
97,青王路动车基地二号门,114.45339957701746,30.563290246729714,station
98,青王路落雁景区,114.44361564841994,30.56487983874439,station
99,花城大道严西湖路,114.49890062136993,30.566608004343195,station
100,春和路花城大道口,114.50534064094387,30.555486077783836,station
101,春和路小雷村,114.50534064094387,30.555486077783836,station
102,碧桂园公交场站,114.10107434830455,30.361169350845486,station
103,花山大道春和路,114.50771694018738,30.52457666100981,station
104,大长山路花山大道,114.51810769032642,30.53538425717035,station
105,清正路大长山路,114.51498277022004,30.537502614556058,station
106,发展大道红旗建材家居,114.28516689738092,30.62655588565289,station
107,发展大道汉口医院,114.3066110488879,30.631097068743586,station
108,发展大道二七花园,114.312486886788,30.63584826263202,station
